true_label,original_sent,noisy_label
5,"Cigarettes are used by women in order to relax , to avoid gaining weight , and to appear attractive , mature and feminine .",5
6,Angeles Ortega 's family became involved with Yeni Navan after hearing from the local priest about a cooperative of organic coffee producers that was forming in order to seek out new markets and better prices .,8
0,Old scars from stitches that were successfully put in but ripped out by the individual are also common .,4
6,They 're as artful as a cartload of monkeys when it comes to breaking the rules .,4
6,"Bruce had fallen out of favour and Koro and Cleo settled into a more conventional relationship , producing another clutch of chicks .",8
6,"A pod of ringed seals burst out of the water , then dove , leaving in their place a piece of green ice shaped like a harpoon .",4
8,Workers build the comb from wax extruded from glands under their abdomen .,8
0,"Also , in the midst of the confusion caused by the coup , the issuing of militant posters was a way for artists and organizations to declare their active engagement against the rebellion .",7
6,"Hedgehogs annoy only their political opposition , while foxes annoy across the political spectrum , in part because the smartest foxes cherry-pick idea fragments from the whole array of hedgehogs .",1
1,"We were under the seats of the bus for 20 minutes , trying to get away from the bullets .",2
5,The playwright uses names as a device for wordplay at several points in the play .,5
1,"First , he pressed the start button of the calculator to see what happens , then tried to vary the parameters .",1
2,A suitcase full of marihuana was found by the pilot of a searching helicopter near the side of the road at a place where tire tracks could be observed pulling off the edge of the road .,2
6,"But , Lord King , he has with him a meinie of full forty knights .",6
8,The batteries developed by the team from Tel Aviv University -LRB- TAU -RRB- work in a different way than conventional batteries .,8
6,"Suddenly , they were in Oxford Street , amid a throng of shoppers .",3
0,"With the pollution caused by the buring of coal , the light-colored tree trunks became darker due to soot .",0
6,"As evidenced from the detailed histories and clinicopathological summaries insome reports , there is a body of pathologists who are committed to performing at a high level , and answering all the questions raised by a death",4
6,He had a parcel of twelve deer grazing his land as well as some cows so he probably required a larger water supply -- hence the Canal .,0
8,Today 's statement by the chancellor was a responsible one .,7
6,"I have enjoyed my interaction with the 2004 cohort of Gutenberg authors , and learned much from the books that have appeared in the series as a whole .",6
7,The programme of events has been organised around five main themes .,6
8,We 're always looking for feedback from readers and articles to highlight .,7
6,We used the scope to leisurely study the kaleidoscope of whirling and nectaring butterflies .,5
6,"The story of the epic struggle between the Islamic Empire of the Ottomans and the Christian Kingdoms of Eastern Europe is told from the perspective of a secret fraternity , the Excubitors , a brotherhood of counselors to kings , sultans , head of churches , knights , scholars , financiers , and merchant adventurers who hold influential positions on both sides of the conflict .",6
4,"The boy runs away from the school when he sees his father 's insensitivity , but the teacher and his other friends bring him back .",3
6,A large detachment of Soviet partisans was beginning operations in the area and so the UPA company was forced right from the start to make manoeuvres in order to avoid a confrontation with the Soviets .,0
6,A handpicked regiment of 100 marksmen under General William Maxwell laid an ambush in the surrounding cover .,5
2,Among the contents of the bag were a diamond ring worth $ 2000 and a watch worth $ 500 .,2
1,A lamp holder structure of the present invention is comprised of : a cup-shaped base ; a circuit board and two elastic conducting devices mounted inside the cup-shaped base ; and at least one light-emitting device mounted on the circuit board .,1
6,Thankfully the plump of wildfowls brought about the destrcution of the wild cats and that ended the whole fiasco .,0
6,"In an effort to lighten the sexually intense atmosphere that surrounded us like a swarm of excited electric eels , I decided to try a bit of humor .",3
6,"Tina Moeckel and Gail Coakley have been with the Guild for 17 years , have sons and daughters who they have danced with onstage , worked with backstage , and belong to a sisterhood of women dancers , now lifelong friends .",6
6,"Unlike most fall days now , few bird watchers were present to witness the spectacular stream of migrating hawks passing over .",3
6,"Individuals were granted a wrack of rabbits and some help building a rabbit run in their backyard to start up a small rabbit farm -LRB- -- 40 rabbits and a hutch , perhaps ? -RRB-",8
0,"92 % of the CO2 emissions are caused by the lorries , but this is not fair so a different distribution method is needed .",0
0,One of these papers which was published in the journal Climate Research turned out to be so badly flawed that the scandal resulted in the resignation of the editor-in-chief .,8
4,The hydrogen comes from water and electricity from any source can be used to electrolyze the water .,8
3,The man placed the cartridge into the printer .,0
0,Take medicine to reduce sneezing and coughing from allergies .,5
8,"Located near the equator in South America , the cocoa tree produces cocoa beans , the source of all chocolate .",8
4,Space beer is made from barley grown in space .,8
3,He put sugar into his coffee without even trying it .,2
